"Sherer Jr., Clinton A.",Honor,L,30,CLINTON A. SHERER JR.,US ARMY,WORLD WAR II,
"Howard, Vernis L.",Honor,L,31,VERNIS L. HOWARD,8TH AIR FORCE,WWII,
"Stein, Tom",Honor,L,32,TOM STEIN,US ARMY,KOREA - 1953,
"Furnish, William B.",Honor,M,1,WILLIAM B. FURNISH,WWII 68TH MEDICAL REGT,5 BRONZE STARS,
"Hill, Moses R.",Honor,M,2,MOSES R. HILL,COMPANY C 20 DVL,CIVIL WAR POW,
"Davison, Adrian C.",Honor,M,3,ADRIAN C. DAVISON,CORPORAL US ARMY,WORLD WAR II,
"Simons, Jeffrey R.",Honor,M,4,JEFFREY R. SIMONS,US MARINES,1975 TO 1980,
"Bells, Larry J.",Honor,M,5,LARRY J. BELLS,US NAVY,1965 - 1969,
"Jones, Harry E.",Honor,M,6,HARRY E. JONES,RAINBOW DIVISION,WWI,
"Willwerth, T.R.",Honor,M,7,T.R. WILLWERTH,US ARMY AIR CORPS,WWII,
"Holly, Warren B.",Honor,M,8,WARREN B. HOLLY,U.S.A.A.F.,WWII,
"Rich, James",Honor,M,9,JAMES A. RICH,US ARMY,KOREA,
"Benken, Robert",Honor,M,10,ROBERT BENKEN,US NAVY,VIETNAM 1966 - 1970,
"Goodwin, Bill",Honor,M,11,BILL GOODWIN,US NAVY,WWII KOREA,
"Bailer, Al",Honor,M,12,AL BAILER,US NAVY,1956 - 1962,
"Stroppel, Donald",Honor,M,13,DONALD C. STROPPEL,US NAVY,KOREA,
"Cook, Harry",Honor,M,14,MAJOR HARRY COOK,US AIR FORCE,WWII,
"Priebe, Bob",Honor,M,15,BOB PRIEBE,US CORPS OF ENGINEERS,MISAWA AIRBASE JAPAN,
"Jordan, Carl",Honor,M,16,CARL  F. JORDAN,US NAVY,WWII,
"Donathan, Cordell",Honor,M,17,CORDELL R. DONATHAN,US ARMY,KOREA,
"Schnetzer, Joseph",Honor,M,18,JOSEPH A. SCHNETZER,US ARMY,WWII,
"Parker, Robert",Honor,M,19,ROBERT G. PARKER,USMC '59-68',VIETNAM '65-66',
"Gorsuch, Howard A.",Honor,M,20,HOWARD A. GORSUCH,US ARMY,WWII,
"Payne, Lloyd",Honor,M,21,LLOYD PAYNE,US NAVY SEABEES,WWII,
"Gray, Bill",Honor,M,22,BILL GRAY,US ARMY,WORLD WAR II,
"Donnelly, John",Honor,M,23,JOHN DONNELLY,US ARMY,1953 TO 1957,
"Kramer, Davis J.",Honor,M,24,LT. DAVIS J. KRAMER,DESERT STORM,FLY NAVY,
"Petredis, Stanley E.",Honor,M,25,STANLEY E. PETREDIS,US ARMY,1969 - 1971,
"Huesing, John A.",Honor,M,26,JOHN A. HUESING,8TH MEDICAL GROUP,KOREA,
"Wesseling, George",Honor,M,27,GEORGE WESSELING,US ARMY,WWII,
"Dixon, Clifford",Honor,M,28,CLIFFORD DIXON,US ARMY,WWII,
"Gier, Frank P.",Honor,M,29,FRANK P. GIER,11TH AIRBORNE DIV.,WWII,
"Schorr, Donald G.",Honor,M,30,DONALD G. SCHORR,US ARMY,WWII,
"Carey, Paul S.",Honor,M,31,PAUL S. CAREY,CORPORAL US ARMY,1945 - 1946,
"Carpenter, H.G.",Honor,M,32,H.G. CARPENTER,US MARINE CORP,KOREA,
"Bucheit, Paul E.",Honor,N,1,PAUL E. BUCHEIT,US NAVY,WWII,
"Budroe, Lou",Honor,N,2,LOU BUDROE,US ARMY,1978 - 1999,
"Weisman, Donald",Honor,N,3,DONALD WEISMAN,US NAVY,WWII,
"Raleigh, Addie",Honor,N,4,ADDIE RALEIGH,TEC 3 SGT,WWII - US ARMY,
"Freeman, James",Honor,N,5,JAMES FREEMAN,US ARMY - US NAVY,KOREA - VIETNAM,
"Wilburn, Harlin",Honor,N,6,HARLIN WILBURN,US MARINES,WWII,
"Banks, Will H.",Honor,N,7,WILL H. BANKS,US NAVY ,WWII,
"Cable, Wiley C.",Honor,N,8,WILEY C. CABLE,US ARMY,WWII,
"Fryer, Charles",Honor,N,9,CHARLES FRYER,USAAF,WWII,
"Ledford, Albert",Honor,N,10,ALBERT LEDFORD,VIETNAM-AIRBORNE,GREEN BERET,
"Horn, Richard L.",Honor,N,11,RICHARD L. HORN,US ARMY,KOREAN WAR,
"Cribbs, Gordon E.",Honor,N,12,GORDON E. CRIBBS,US ARMY,KOREAN WAR,
"Hendricks, Jerrold F.",Honor,N,13,JERROLD F. HENDRICKS,US ARMY,KOREA 1957 - 1958,
"Smith Sr., Ralph",Honor,N,14,RALPH E. SMITH SR.,US ARMY ,WWII,
"Allen, Burgess M.",Honor,N,15,BURGESS M. ALLEN,765TRSB - US ARMY,KOREAN WAR,
"Rapier, William L.",Honor,N,16,WILLIAM L. RAPIER,US ARMY ,WWII,
"Souders, Warren",Honor,N,17,WARREN D. SOUDERS,US NAVY,WORLD WAR II,
"Saunders, Russell E.",Honor,N,18,RUSSELL E. SAUNDERS,US AIR FORCE,KOREAN WAR,
"Corbin, Trice W",Honor,N,19,TRICE W. CORBIN 1ST LT.,US ARMY SIGNAL CORP,KOREAN WAR,
"Riffe Jr., Charles J.",Honor,N,20,CHARLES J. RIFFE JR.,US AIR FORCE,VIETNAM,
"Oberschlake, Albert",Honor,N,21,ALBERT OBERSCHLAKE,US ARMY,WWII,
"Wyant, Carl Benton",Honor,N,22,CARL BENTON WYANT,US NAVY,WWII,
"Cox, Archie V.",Honor,N,23,CW5 ARCHIE V. COX,US ARMY - RETIRED,1961 - 2004,
"Goodwin, Paul B. ",Honor,N,24,COL. PAUL B. GOODWIN,US MARINES,1960 - 1984,
"Bowen, Earl ",Honor,N,25,EARL BOWEN,17TH AIRBORNE,US ARMY WWII,
"Wright, Weldon D.",Honor,N,26,WELDON D. WRIGHT ,US AIR FORCE,WWII,
"Lorenz, Fred J.",Honor,N,27,FRED J. LORENZ,US ARMY,WWII,
"Winchester, Carl",Honor,N,28,CARL WINCHESTER,CPL US ARMY,1949 - 1952,
"Spring, Allen V.",Honor,N,29,ALLEN V. SPRING,US ARMY - WWII,111TH INF. - PACIFIC,
"Biser, Norman U.",Honor,N,30,NORMAN U. BISER,TACRON - 21,467-56-41 US NAVY,
"Elswick, James K.",Honor,N,31,SGT. JAMES K. ELSWICK,7TH SFOG,US ARMY,
"Clark, Raymond C.",Honor,N,32,RAYMOND C. CLARK,248 SIGNAL CORP,US ARMY WWII,
"Holdcraft, Richard L.",Honor,N,33,RICHARD L. HOLDCRAFT,VIETNAM 11TH ACR,,
"Rowland, Wilburn",Honor,O,1,SFC WILBURN ROWLAND,US ARMY,1948 - 1970,
"Wagner, Leonard A.",Honor,O,2,LEONARD A. WAGNER,ARMY AIR CORPS,WWII,
"Rasch, Thomas J.",Honor,O,3,THOMAS J. RASCH,USAF VIETNAM,1951 - 1990,
"Stephens, Marvin H.",Honor,O,4,MARVIN H. STEPHENS,US NAVY ,WWII,
"Barker, Roger A.",Honor,O,5,ROGER A. BARKER,WWII - US NAVY,USS INDIANA,
"Fry, Charles P.",Honor,O,6,CHARLES P. FRY,US NAVY 1960 - 1964,US ARMY RESERVE RET.,
"Beesler, Charles Jr.",Honor,O,7,CHARLES BEESLER JR.,US AIR FORCE,1947 - 1967,
"Covell, Odell P.",Honor,O,8,SFC. ODELL P. COVELL,US ARMY,WWII - KOREA - VIETNAM,
"Grimes, William G.",Honor,O,9,WILLIAM G. GRIMES,US MARINES,VIETNAM,
"Anderson, John R.",Honor,O,10,JOHN R. ANDERSON,US ARMY,KOREA,
"Castner, Clifford G.",Honor,O,11,CLIFFORD G. CASTNER,US NAVY,WWII,
"Harris, Alvin A.",Honor,O,12,ALVIN A. HARRIS,AIR FORCE - ARMY,WWII VETERAN,
"Gilliam, Lloyd Vernon",Honor,O,13,LLOYD VERNON GILLIAM,US ARMY,VIETNAM,
"Falls, Forrest J.",Honor,O,14,FORREST J. FALLS,US ARMY 99TH INFANTRY,WORLD WAR II,
"Christianson, Donald",Honor,O,15,DONALD CHRISTIANSON,US ARMY,WWII,
"Oprandy, Frank",Honor,O,16,FRANK OPRANDY,US ARMY - AIR CAV.,PERSIAN GULF,
"Day, Barry Thompson",Honor,O,17,BARRY THOMPSON DAY,USMR,1966 - 1972,
"Pemberton, Howard",Honor,O,18,PFC HOWARD PEMBERTON,10TH ARMORED DIV.,PURPLE HEART 11-16-44,
"Geisen, Paul B.",Honor,O,19,CPT. PAUL B. GEISEN,134TH F.A. 701AAA,KOREA-COLD WAR,
"Shea, Robert Paul",Honor,O,20,ROBERT PAUL SHEA,US ARMY,WWII,
"Freshcorn, John ",Honor,O,21,JOHN FRESHCORN,MEDIC 27TH INF. REGT,KOREAN WAR,
"Snell, Howard",Honor,O,22,HOWARD SNELL,83 DIV. US ARMY,1942 - 1945 WIA,
"Cramer, Earl",Honor,O,23,EARL CRAMER,US ARMY,WWII,
"Scouts, 1989-1991",Honor,O,24,SCOUTS 1989 - 1991,2-14 INFANTRY 10TH MTN,US ARMY,
"Case, Barry",Honor,O,25,BARRY CASE,US MARINES,VIETNAM,
"Tucker, Don E.",Honor,O,26,DON E. TUCKER,US ARMY,WWII,
"Trenary, Warren L.",Honor,O,27,WARREN L. TRENARY,US ARMY,KOREA,
"Johnson, David H. ",Honor,O,28,MAJ. DAVID H. JOHNSON,US ARMY 1958-OCT 1968,B-1939 - D-OCT 1968,
"Saylor, Orbin J.",Honor,O,29,ORBIN J. SAYLOR,4-1967 TO 4-1971,USMC VIETNAM,
"Herrlinger, Andrew S.",Honor,O,30,ANDREW S. HERRLINGER,US ARMY PARATROOPER,82ND AIRBORNE DIV.,
"Smith Jr., Russell G. ",Honor,O,31,RUSSELL G. SMITH JR.,US ARMY,1958 - 1961,
"Brunk, Leslie E.",Honor,O,32,LESLIE E. BRUNK,US NAVY ,WWII,
"Richards, Floyd K.",Honor,O,33,FLOYD K. RICHARDS,US NAVY,KOREA,
"Ohlander, Benjamin A.",Honor,P,1,BENJAMIN A. OHLANDER,SGT. USMC 83-89,CPT. ARMY 94,
"Ruff, John A.",Honor,P,2,JOHN A. RUFF,US NAVY,WWII,
"Goulet, Ronald J.",Honor,P,3,RONALD J. GOULET,US AIR FORCE,KOREAN WAR,
"Morgan, Russell J.",Honor,P,4,RUSSELL J. MORGAN,CAPTAIN US ARMY,WORLD WAR II,
"Ashburn, Duane P.",Honor,P,5,DUANE P. ASHBURN,US MARINES,1948 - 1952,
"Zindel, Charles E.",Honor,P,6,CHARLES E. ZINDEL,US ARMY,1958 - 1978,
"Sams, Oscar E.",Honor,P,7,OSCAR E. SAMS,US ARMY - WWII,1942 - 1946,
"Frey, Peter",Honor,P,8,PETER FREY,SS US ARMY,WWII,
"Hamilton, Franklin C.",Honor,P,9,FRANKLIN C. HAMILTON,US ARMY WWII,FIELD ARTILLERY,
"Cooney, Jack H.",Honor,P,10,JACK H. COONEY,US NAVY - WWII,US ARMY - KOREA,
"Carson, Clifford W.",Honor,P,11,CLIFFORD W. CARSON,US NAVY,WWII,
"Smith, Fred P.",Honor,P,12,FRED P. SMITH,US MARINES 6TH DIV.,WWII,
"Schueler, Arthur W.",Honor,P,13,ARTHUR W. SCHUELER,US 8TH AIR FORCE,WWII 1942 - 1945,
"Taylor, Boyd E.",Honor,P,14,SP3 BOYD E. TAYLOR,US ARMY 1954 - 1957,EUROPE 1955 - 1957,
"Slagle, Edward ",Honor,P,15,EDWARD SLAGLE,US NAVY WWII,THANKS DAD!,
"Barnthouse, Robert",Honor,P,16,ROBERT BARNTHOUSE,US ARMY ,KOREA,
"Zaerr, Dean A.",Honor,P,17,DEAN A. ZAERR,US ARMY ,VIETNAM,
"Mathison, Robert",Honor,P,18,ROBERT MATHISON,US ARMY,WWII,
"Raffel, Robert B.",Honor,P,19,ROBERT B. RAFFEL,US MARINES,WWII 1942 - 1946,
"Hauck, Stewart C.",Honor,P,20,STEWART C. HAUCK,US NAVY,I MISS YOU!,
"Flanders, James A.",Honor,P,21,JAMES A. FLANDERS,US ARMY ,WWII PACIFIC,
"Koenig, Donald E.",Honor,P,22,LCDR DONALD E. KOENIG,JAGC US NAVY,,
"Pohlman, James C.",Honor,P,23,*JAMES C. POHLMAN,USMC IWO JIMA,16506,
"Brewster, Frank E.",Honor,P,24,FRANK E. BREWSTER,SSGT US ARMY,WWII,
"Hopson, Otis Marshall",Honor,P,25,OTIS MARSHALL HOPSON,US MARINES,VIETNAM,
"Larrick, Eldon Gordon",Honor,P,26,ELDON GORDON LARRICK,US ARMY,LOVE MIKE DAN RANDY,
"Rennegarbe, James",Honor,P,27,JAMES G. RENNEGARBE,CEG3,KOREA,
"Stryker, Ken",Honor,P,28,SGT KEN STRYKER,US MARINES,KOREA,
"Satchwell, Will",Honor,P,29,WILL SATCHWELL,US ARMY,KOREA,
"Vassolo, Charles",Honor,P,30,CHARLES VASSOLO,US ARMY,WWII,
"Koehler, Albert P.",Honor,P,31,ALBERT P. KOEHLER,US ARMY,WWII 1943 - 1946,
"Sandberg, Gordon H.",Honor,P,32,IN LOVING MEMORY OF,GORDON H. SANDBERG,US NAVY WWII,
"Packard, Jon",Honor,P,33,JON PACKARD,US ARMY,1972 - 1974,
"Powell, Thad M.",Honor,Q,1,THAD M. POWELL,US NAVY ,WWII,
"Muse, Winfred G.",Honor,Q,2,WINFRED G. MUSE,US NAVY,KOREAN WAR,
"Strunk, Goldman",Honor,Q,3,GOLDMAN STRUNK,US ARMY ,KOREA,
"Walker, Richard Alan",Honor,Q,4,RICHARD ALAN WALKER,US ARMY,KOREA,
"Jung, Richard L.",Honor,Q,5,RICHARD L. JUNG,US AIR FORCE,1958 - 1962,
"Brandt, Charles F.",Honor,Q,6,CHARLES F. BRANDT,US AIR FORCE  ,KOREA,
"Wells, Richard E.",Honor,Q,7,RICHARD E. WELLS,US NAVY,WWII - KOREA ,
"Holland, Russell E.",Honor,Q,8,RUSSELL E. HOLLAND,US ARMY,SILVER STAR,
"Deters, Robert E.",Honor,Q,9,ROBERT E. DETERS,US ARMY,WWII,
"Amonette, Harty E.",Honor,Q,10,HARTY E. AMONETTE,US ARMY,WWII D-DAY INVASION,
"Hagood, James",Honor,Q,11,JAMES HAGOOD,US ARMY SPEC 4,1956 - 1958,
"Flannery, Rudolph",Honor,Q,12,RUDOLPH FLANNERY,US MARINES,KOREA,
"Glackin, Kenneth E.",Honor,Q,13,*KENNETH E. GLACKIN,CPL US MARINES,WWII 1916 - 1945,
"Winkler, John Sr.",Honor,Q,14,JOHN WINKLER SR.,WWII 1ST RANGER BN.,"LOVE, EVANS FAMILY",
"Steel, Alex",Honor,Q,15,ALEX STEEL,USMC,WORLD WAR II,
"Martin, Ralph E.",Honor,Q,16,RALPH MARTIN,US ARMY ,WWII,
"McDonald, Thomas C.",Honor,Q,17,THOMAS C. MCDONALD,US MARINES,NAVY CROSS - VIETNAM,
Flahive/Sefeik,Honor,Q,18,PATRICK D. FLAHIVE JR.,STEPHEN A. SEFEIK,US ARMY - WWII,
"Bastel, Lewis",Honor,Q,19,LEWIS BASTEL,USAF,KOREAN WAR,
"Sliger, James K.",Honor,Q,20,JAMES K. SLIGER,US AIR FORCE,WWII,
"Loftus, James W.",Honor,Q,21,JAMES W. LOFTUS,US ARMY ,WWII,
"Weaver, Bobby G.",Honor,Q,22,BOBBY G. WEAVER,US ARMY,1962 TO 1965,
"Heisler, Tommy",Honor,Q,23,TOMMY HEISLER,US 20TH AIR FORCE,WWII,
"Harrison, John Frank",Honor,Q,24,JOHN FRANK HARRISON,US NAVY SEABEES,VIETNAM ERA,
"Toshie, Edward L.",Honor,Q,25,EDWARD L. TOSHIE,US ARMY AIR FORCE,WWII,
"Miller, Jake",Honor,Q,26,JAKE MILLER,US MARINES,VIETNAM,
"Rasch, Gene",Honor,Q,27,GENE RASCH,US ARMY,WWII,
"Smith, T. Dwight",Honor,Q,28,T. DWIGHT SMITH,US ARMY,WWII,
"Wadella, Stanley",Honor,Q,29,STANLEY WADELLA,USAF ,KOREA,
"McClung, John ""Buck""",Honor,Q,30,"JOHN ""BUCK"" MCCLUNG",US ARMY ,WWII,
"Schroer, Joe",Honor,Q,31,JOE SCHROER,US AIR FORCE,KOREA,
"Brown, Richard",Honor,Q,32,RICHARD E. BROWN,USAF (RET) 1952-1972,KOREA - VIETNAM,
"Rape, Paul V.",Honor,R,1,PAUL V. RAPE,US ARMY,KOREA,
"Brown Sr., Stephen L.",Honor,R,2,STEPHEN L. BROWN SR.,US ARMY ,VIETNAM 1968 - 1970,
"Cassidy, W. Todd",Honor,R,3,W. TODD CASSIDY,US ARMY,OCT 1982 - OCT 1984,
"Freedlander, Harold",Honor,R,4,HAROLD FREEDLANDER,US ARMY,WWII,
"Bentz, Allen E.",Honor,R,5,ALLEN E. BENTZ,US NAVY,WWII,
"Horner, Rayman A.",Honor,R,6,RAYMAN A. HORNER,USN-USS CALESTO,1944 - 1946,
"Tharp, John W.",Honor,R,7,JOHN W. THARP,US NAVY,WWII,
"West, Martin",Honor,R,8,MARTIN C. WEST,US MARINES,PERSIAN GULF,
"Griffith, James",Honor,R,9,JAMES A. GRIFFITH,US ARMY,KOREA,
"Tucker, William D.",Honor,R,10,WILLIAM D. TUCKER,US ARMY,WWII,
"Kindred, Fred A.",Honor,R,11,FRED A. KINDRED,US ARMY,1966 - 1968,
"Hutchins Sr., Russell",Honor,R,12,RUSSELL HUTCHINS SR.,US ARMY,WWII,
"Murray, James C.",Honor,R,13,JAMES C. MURRAY,US ARMY,OHIO NATIONAL GUARD,
"Klote, Paul J.",Honor,R,14,CAPT. PAUL J. KLOTE,USNR 1968 - 1998,VIETNAM,
"Kneipp, Steve",Honor,R,15,STEVE KNEIPP,US ARMY ,PERSIAN GULF,
"Bell, Billy Dean",Honor,R,16,BILLY DEAN BELL,US ARMY,WWII,
"Burrows, Gordon R.",Honor,R,17,GORDON R. BURROWS,USAF,KOREA,
"Bowles, Dallas",Honor,R,18,MAJOR DALLAS BOWLES,US ARMY,VIETNAM,
"Lang, Albert",Honor,R,19,ALBERT LANG,US ARMY,WWII N. AFRICA,
"Brown, Rader M.",Honor,R,20,RADER M. BROWN ,US ARMY,WWII,
"Lockard, Kelly",Honor,R,21,KELLY LOCKARD,US ARMY,WWII,
"Watson, Charles G.",Honor,R,22,CHARLES G. WATSON,US ARMY,WWII,
"Cox, C. Robert",Honor,R,23,C. ROBERT COX,ARMY AIR CORPS,WWII,
"Edwards, James",Honor,R,24,JAMES W. EDWARDS,US NAVY,VIETNAM,
"Murawsky, Diana",Honor,R,25,COL. DIANA MURAWSKY,US AIR FORCE RESERVE,2002,
"Hansel, James",Honor,R,26,JAMES HANSEL,US NAVY,WAR ON TERROR,
"Wortman, Heinz",Honor,R,27,HEINZ WORTMAN,US ARMY ,WWII,
"Henderson, Richard W.",Honor,R,28,RICHARD W. HENDERSON,US ARMY - VIETNAM,1954 - 1976,
"Rupp, Thomas C.",Honor,R,29,THOMAS C. RUPP,US ARMY,1946 - 1947,
"McGrath, Fred M.",Honor,R,30,IN HONOR OF,FRED M. MCGRATH,KOREAN WAR,
"Spradling, William",Honor,R,31,SFC WILLIAM SPRADLING,2ND INF DIV 72ND TK BN,US ARMY 1-18-1948-1952,
"Blum, Roger V. ",Honor,R,32,ROGER V. BLUM,US NAVY,IN LOVING MEMORY,
"Davis, Steve",Honor,R,33,STEVE DAVIS,US AIR FORCE,1972 - 1976,
"Sherer, Clint",Honor,S,1,CLINT SHERER,US ARMY,WWII,
"Turner, David L.",Honor,S,2,DAVID L. TURNER,US NAVY,SUEZ CANAL,
"Wolf Jr., George C.",Honor,S,3,GEORGE C. WOLF JR.,US AIR FORCE,1948 TO 1952,
"Wolfe, Don",Honor,S,4,DON WOLFE,US AIR FORCE,1946 TO 1948,
"Davis, Clifford M.",Honor,S,5,CLIFFORD M. DAVIS,WORLD WAR II,22ND MARINES 6TH DIV,
"DeBord, Troy, Karl, Ralph",Honor,S,6,TROY - KARL - RALPH,DEBORD,WWII,
"Youngmeyer, Howard ",Honor,S,7,HOWARD YOUNGMEYER,US ARMY ,WWII,
"Franlkin Sr., R.V.",Honor,S,8,R.V. FRANKLIN SR.,US ARMY,VIETNAM,
"Behymer, Jennifer",Honor,S,9,CAPT. JENNIFER BEHYMER,ENDURING FREEDOM,2001,
"Welder, Robert W.",Honor,S,10,ROBERT W. WELDER,COMBAT WOUNDED,KOREA 1951,
"Seiller, Douglas C.",Honor,S,11,DOUGLAS C. SEILLER,EMC SSIDV USN,1975 TO 1995,
"Conner, George W.",Honor,S,12,GEORGE W. CONNER,USAF ,1956 - 1960,
"O'Lone, John G.",Honor,S,13,JOHN G. O'LONE,US ARMY,1982 TO 1987,
"Easter Sr., Paul",Honor,S,14,PAUL L. EASTER SR.,US ARMY ,WWII,
"Walker, Max G.",Honor,S,15,MAX G. WALKER,T-SGT-USAF,1951 - 1955,
"Redding, Danny",Honor,S,16,SGT DANNY REDDING,US ARMY 1966-1968,KONTOM VIETNAM,
"Mullen, Roger D.",Honor,S,17,ROGER D. MULLEN,US ARMY,DESERT STORM,
"McVicker, Jim",Honor,S,18,JIM MCVICKER,US ARMY,VIETNAM,
"Swan, James",Honor,S,19,JAMES SWAN,US ARMY WWII,,
"Burton, Edwin Luke",Honor,S,20,EDWIN LUKE BURTON,US ARMY,WWII,
"Cavallaro, John R.",Honor,S,21,JOHN R. CAVALLARO,US ARMY,1979 - 1982,
"Hoff, Merrill",Honor,S,22,MERRILL A. HOFF,US NAVY ,VIETNAM,
"Spencer, Edward O.",Honor,S,23,EDWARD O. SPENCER,US ARMY,WWII,
"Stover, Michael G.",Honor,S,24,MICHAEL G. STOVER,US MARINES 1968-1970,VIETNAM,
"Poe, James",Honor,S,25,JAMES POE,US ARMY WWII,WOUNDED IN ACTION,
"White, Robert R.",Honor,S,26,ROBERT R. WHITE,MAJOR US ARMY,WWII,
"Condon, Virgil E.",Honor,S,27,VIRGIL E. CONDON,US ARMY,KOREA,
"Van Vliet, Don",Honor,S,28,DON VAN VLIET,US ARMY,KOREA,
"Dierkers, Joseph A.",Honor,S,29,JOSEPH A. DIERKERS,US ARMY,KOREAN WAR,
"Riley, James W.",Honor,S,30,JAMES W. RILEY,US NAVY,WWII,
"Cadwallder, John A.",Honor,S,31,JOHN A. CADWALLDER,US ARMY,KOREAN WAR,
"Ennis, Harry",Honor,S,32,HARRY R. ENNIS,US MARINES,VIETNAM,
"Calvert, Charles H.",Honor,S,33,CHARLES H. CALVERT,US ARMY,WWII,
"Tarlton, Harry",Honor,T,1,HARRY TARLTON,US NAVY ,WWII,
"Davis, Robert G",Honor,T,2,ROBERT G. DAVIS,US ARMY,WWII,
"Wilson, Charles E.",Honor,T,3,CHARLES E. WILSON,US NAVY,WWII ASIATIC PACIFIC,
"Steffen, Albert J.",Honor,T,4,ALBERT J. STEFFEN,B24 LIBERATOR ,US ARMY WWII,
"McPartland, Bill",Honor,T,5,BILL MCPARTLAND ,US AIR FORCE,KOREA,
"Howard, John G.",Honor,T,6,JOHN G. HOWARD,US NAVY - AVIATOR,WWII - PACIFIC,
"Lance, Albert E.",Honor,T,7,ALBERT E. LANCE,US ARMY,WORLD WAR II,
"Judd, James I.",Honor,T,8,JAMES I. JUDD,US ARMY,WWII,
"Ramsey, William M.",Honor,T,9,WILLIAM M. RAMSEY,US ARMY,WWII,
"Pease, Frank",Honor,T,10,FRANK J. PEASE,US ARMY ,KOREA,
"Scholle, Robert K.",Honor,T,11,SFC ROBERT K. SCHOLLE,US ARMY,,
"Wainscott, David H.",Honor,T,12,*DAVID H. WAINSCOTT,5-17-34 - 1-19-67 KIA,VIETNAM SSGT - E6,
"Waldon, Wade C.",Honor,T,13,LT. WADE C. WALDON,US NAVY,1993 TO 2001,
"Cosmah, Walter",Honor,T,14,WALTER H. COSMAH,US AIR FORCE/US ARMY,KOREA,459-4599
"Prewitt, H.F.",Honor,T,15,COL. H.F. PREWITT,US ARMY,1957 - 1987,
"Love, William J.",Honor,T,16,WILLIAM J. LOVE ,US NAVY,WWII,
"Kelley, James A.",Honor,T,17,JAMES A. KELLEY,USN PC USS 1197,"SUB CHASER ROSS, OHIO",
"Kelley, Robert",Honor,T,18,ROBERT KELLEY,USN ARMED GUARD WWII,"MASON, OHIO 45040",
"Boyd, W. Drew",Honor,T,19,W. DREW BOYD,CAPTAIN ,USAF,
"Kalmeta, Tony J.",Honor,T,20,TONY J. KALMETA,29TH INFANTRY DIV,WORLD WAR II,
"Keyton, Theodore F.",Honor,T,21,THEODORE F. KEYTON,US ARMY,WWII,
"Keyton, D. Gerald",Honor,T,22,D. GERALD KEYTON,US NAVY,WWII,
"Mitchell, Earl",Honor,T,23,EARL S. MITCHELL,CPL - US ARMY,WWI,Put with Waycoff
"Waycoff Sr., Charles",Honor,T,24,CHARLES R. WAYCOFF SR.,1ST SGT. US ARMY,WWI,
"Waycoff Jr., Charles",Honor,T,25,CHARLES L. WAYCOFF JR.,M.SGT. US ARMY,WWII / KOREA,
"Waycoff, Thomas",Honor,T,26,THOMAS L. WAYCOFF,CPL - US ARMY,WWII,
"Babey, Elmer A.",Honor,T,27,ELMER A. BABEY,SUBMARINE SERVICE ,WWII,
"Beck, Peter A. ",Honor,T,28,PETER A. BECK,US MARINES,VIETNAM,
"Beck, Bailyn R.",Honor,T,29,BAILYN R. BECK,US AIR FORCE - LT,COMMISIONED 2003,
"Foster, O. Eugene",Honor,T,30,O. EUGENE FOSTER,US AIR FORCE,1956 - 1960,
"Lawrence, Robert",Honor,T,31,ROBERT LAWRENCE,US ARMY,WWII,
"Kalinosky, Harry",Honor,T,32,HARRY KALINOSKY,US ARMY,WWII,
"Ellis Jr., James C.",Honor,T,33,JAMES C. ELLIS JR.,US ARMY,1979 - 1985,
"Ellis Sr., James C.",Honor,U,1,JAMES C. ELLIS SR.,US ARMY,1955 - 1958,
"Young, Alex Barrie",Honor,U,2,ALEX BARRIE YOUNG,ARMY AIR CORPS WWII,MAJOR USAF RESERVE,
"Van Cott, Stanley J.",Honor,U,3,STANLEY J. VAN COTT,US NAVY,WORLD WAR II,
"Williams, Charles",Honor,U,4,CHARLES WILLIAMS,US ARMY,KOREA 1952 TO 1954,
"Martin, James R.",Honor,U,5,JAMES R. MARTIN,US ARMY,WWII 1942 - 1946,
"Feldman, Herbert",Honor,U,6,HERBERT FELDMAN,US ARMY 1950 - 1952,KOREAN WAR,
"Brown, Ronald H.",Honor,U,7,RONALD H. BROWN,1ST LT. ARMY ORD,1943 - 1946,
"Workman, James Willis ",Honor,U,8,JAMES WILLIS WORKMAN,US NAVY,GOD BLESS AMERICA,
"Meibers, Steve",Honor,U,9,STEVE MEIBERS,US ARMY,WEST POINT 1970-1974,
"Meibers, Larry",Honor,U,10,"LARRY MEIBERS, WWII",US ARMY ,N.AFRICA - ITALY,
"Bolinger, Milton S. ",Honor,U,11,MILTON S. BOLINGER,US AIR FORCE,VIETNAM,
"Rosselot, Charles",Honor,U,12,*LT. CHARLES ROSSELOT,KIA,WORLD WAR II,
"Earnhart, Roger",Honor,U,13,ROGER H. EARNHART,US ARMY ,VIETNAM,
"Hacker, Julius",Honor,U,14,JULIUS HACKER,US NAVY,KOREA 1949 - 1952,
"Ridner, Robert",Honor,U,15,ROBERT RIDNER,US AIR FORCE,1964 - 1965,
"Jennings, William C.",Honor,U,16,WILLIAM C. JENNINGS,US ARMY ,VIETNAM,
"Allen, Denver D.",Honor,U,17,DENVER D. ALLEN,US ARMY,1957 - 1959,
"Campbell, Daniel Zeke",Honor,U,18,DANIEL ZEKE CAMPBELL,US ARMY,1955 - 1957,
"Allen, Ronald K. Don",Honor,U,19,RONALD K. DON ALLEN,US ARMY,1968 - 1970,
